Price,Open,High,Low,Close,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-06-12,28.649987106463822,28.681276447535282,28.40861072807724,28.422019958496094,147544800
2015-06-15,28.18288490012055,28.437670562082815,28.095721473930382,28.366151809692383,175955600
2015-06-16,28.390736517876093,28.5740034273007,28.243229837188753,28.518129348754883,125976400
2015-06-17,28.544944533893883,28.580703051243066,28.325917433993066,28.45107650756836,131672400
2015-06-18,28.435434414799264,28.67680911793054,28.433198974405606,28.580705642700195,141628800
2015-06-19,28.542707221507953,28.56729194657224,28.249927665922023,28.294626235961914,218867600
2015-06-22,28.49354077871593,28.620933592430493,28.401908188920487,28.520360946655273,136157200
2015-06-23,28.49130998752941,28.520363893609787,28.3572108391178,28.390735626220703,121075600
2015-06-24,28.430957906577017,29.00981408377779,28.410844062439534,28.632104873657227,221123600
2015-06-25,28.79973222259295,28.87572014313876,28.495777130126953,28.495777130126953,127752400
2015-06-26,28.533773621853992,28.605292373182664,28.27451878771564,28.328157424926758,176267200
2015-06-29,28.039842802194055,28.265574520163497,27.82081740487586,27.83199119567871,196645600
2015-06-30,28.06442570824172,28.187349335086324,27.905743565950342,28.03313636779785,177482800
2015-07-01,28.3616757961629,28.37061585119911,28.15829338065675,28.294626235961914,120955200
2015-07-02,28.25663754537902,28.314747061370124,28.10912916751118,28.258872985839844,108844000
2015-07-06,27.923634045699146,28.21194453697431,27.903518487863213,28.160539627075195,112241600
2015-07-07,28.135951863019304,28.19406138422615,27.662139046143515,28.09125328063965,187787200
2015-07-08,27.82081676371209,27.856575280654905,27.387233449219746,27.393938064575195,243046400
2015-07-09,27.680013088409066,27.726947101153293,26.64522595758252,26.83519744873047,314380000
2015-07-10,27.253135750300856,27.68001273996736,27.08998272269413,27.55261993408203,245418000
2015-07-13,27.943743276708435,28.10689633274658,27.78506110173518,28.08454704284668,165762000
2015-07-14,28.16946962794016,28.243223805102456,27.945973361490438,28.073366165161133,127072400
2015-07-15,28.097954011692185,28.417553776418547,28.06666466732524,28.343799591064453,134596800
2015-07-16,28.549410939177225,28.734914943921616,28.46224753674022,28.72150230407715,144889600
2015-07-17,28.84889893345631,28.969585418701172,28.676805850721237,28.969585418701172,184658800
2015-07-20,29.271311209770232,29.718303817801807,29.21096625280674,29.51715850830078,235600800
2015-07-21,29.69148292265571,29.707125889309452,29.12603759259452,29.222139358520508,307025600
2015-07-22,27.264314136896378,28.04878665545674,27.264314136896378,27.986207962036133,461802400
2015-07-23,28.205224349720567,28.40413586369187,27.950438776653037,27.972789764404297,203998000
2015-07-24,28.008557586485367,28.102425627737915,27.691193234550635,27.82529067993164,168649200
2015-07-27,27.51016125614449,27.626380297617327,27.293371257702418,27.438642501831055,177822000
2015-07-28,27.57496452331543,27.693418958735595,27.3894639464405,27.57496452331543,134472400
2015-07-29,27.523570362234157,27.601793728127678,27.3268925221116,27.487810134887695,148046800
2015-07-30,27.33806957344473,27.39394365299356,27.201736682934268,27.349245071411133,134513200
2015-07-31,27.40064200931833,27.40958206462054,27.02293447736177,27.110097885131836,171540000
2015-08-03,27.154801556837054,27.39394253937885,26.2652854963179,26.470903396606445,279904000
2015-08-04,26.242933867298618,26.30551255544882,25.310954750615828,25.621614456176758,496554400
2015-08-05,25.24390643000012,26.247406045777524,25.053934915824794,25.791473388671875,397250400
2015-08-06,26.036182751048223,26.155171669995845,25.6208434576588,25.84759521484375,211612000
2015-08-07,25.724115790954087,26.09904357575176,25.70615474772969,25.935152053833008,154681600
2015-08-10,26.16191090980499,26.938708204443447,26.16191090980499,26.87809181213379,219806400
2015-08-11,26.449276656821382,26.5323452011804,25.443482166755924,25.479402542114258,388331200
2015-08-12,25.26388277269787,25.912710699342078,24.612809286647774,25.872299194335938,404870000
2015-08-13,26.051902774432822,26.13272577361948,25.715140848774993,25.85209083557129,194143200
2015-08-14,25.665744612966623,26.11251488140785,25.596147707869093,26.033937454223633,171718000
2015-08-17,26.051891499568057,26.41334928036944,25.930657053256507,26.303340911865234,163538800
2015-08-18,26.13945686233631,26.366210338258874,26.045163948219415,26.15517234802246,138242800
2015-08-19,26.065370553726364,26.159663474047857,25.74656970148154,25.82065773010254,193146000
2015-08-20,25.611867514553047,25.67248390779112,25.061822005740666,25.290821075439453,274006400
2015-08-21,24.792409069266427,25.122435977672446,23.719261511904985,23.74395751953125,513102000
2015-08-24,21.299068037295623,24.42646358562322,20.6547296584936,23.15125846862793,648825200
2015-08-25,24.945072987488714,24.945072987488714,23.236567725880718,23.290449142456055,414406400
2015-08-26,24.042550288822852,24.671173096581096,23.58455567823423,24.626272201538086,387098400
2015-08-27,25.196521611356903,25.423273350264978,24.70035765999266,25.351430892944336,338464400
2015-08-28,25.18305405746331,25.43899296023259,25.041614678414888,25.43450355529785,212657600
2015-08-31,25.151625865116365,25.712895751289132,25.144890900539856,25.31551742553711,224917200
2015-09-01,24.72954472635448,25.117942421569474,24.103167500105478,24.183990478515625,307383600
2015-09-02,24.74750798881547,25.22121810913086,24.500547914375936,25.22121810913086,247555200
2015-09-03,25.254895903691754,25.320003407227208,24.704852174762614,24.778940200805664,212935600
2015-09-04,24.464632968133223,24.79690379370948,24.361359510840074,24.531984329223633,199985200
2015-09-08,25.088761275282092,25.270612151175783,24.767714865616448,25.21448516845703,219374400
2015-09-09,25.54001925144335,25.598390072339676,24.644231494805116,24.72954559326172,340043200
2015-09-10,24.756488740759696,25.432258091115777,24.67342190271092,25.272857666015625,251571200
2015-09-11,25.097741562219316,25.641050338745117,25.091006598413887,25.641050338745117,199662000
2015-09-14,26.173137996510956,26.242734914955115,25.786984037027672,25.888011932373047,233453600
2015-09-15,26.027200319848728,26.161904714193977,25.688192919006728,26.105777740478516,173364800
2015-09-16,26.099045714562475,26.164153216941944,25.917194847376045,26.134967803955078,148694000
2015-09-17,25.966582215463824,26.152922454036954,25.531036380274827,25.575937271118164,256450400
2015-09-18,25.192031518078707,25.661253924694364,25.115699653449386,25.470420837402344,297141200
2015-09-21,25.5198143218038,25.901478805540528,25.517570475909544,25.865556716918945,200888000
2015-09-22,25.45470878754108,25.63431581880713,25.261631828430936,25.459199905395508,201384800
2015-09-23,25.510839459494893,25.755554032158386,25.436753132780108,25.66575050354004,143026800
2015-09-24,25.425525768943455,25.93066866501518,25.227959386220473,25.81841468811035,200878000
2015-09-25,26.14170685879038,26.19783384760581,25.598396305283583,25.753307342529297,224607600
2015-09-28,25.56023056060069,25.721876563690177,25.243675231933594,25.243675231933594,208436000
2015-09-29,25.331236459073935,25.48390195799365,24.215431495142205,24.484840393066406,293461600
2015-09-30,24.73403652296381,25.04161298237844,24.410746290912083,24.76322364807129,265892000
2015-10-01,24.48707444549293,24.610554464850452,24.091940096408052,24.601573944091797,255716400
2015-10-02,24.249102442542068,24.9226262448643,24.145828998395814,24.781185150146484,232079200
2015-10-05,24.6689313610986,25.00344941859137,24.487080481274475,24.870988845825195,208258800
2015-10-06,24.837311423591746,25.086515360355172,24.644234468750543,24.98997688293457,192787200
2015-10-07,25.086516258580357,25.09325122259464,24.563414070108795,24.870988845825195,187062400
2015-10-08,24.738531102168004,24.738531102168004,24.29400461571162,24.583620071411133,247918400
2015-10-09,24.695875547512134,25.207753421166636,24.581376008554745,25.171833038330078,211064400
2015-10-12,25.308785061408738,25.313274467301106,25.019169564842766,25.055089950561523,121868800
2015-10-13,24.8799710020284,25.245918344657017,24.848540025992065,25.09774398803711,132197200
2015-10-14,24.98548808286365,25.03712394828069,24.597088604901675,24.743019104003906,177849600
2015-10-15,24.904664286490533,25.16733814868498,24.80588025098785,25.11345672607422,150694000
2015-10-16,25.09549481585961,25.144886831908376,24.814859918182062,24.929359436035156,156930400
2015-10-19,24.875474261716743,25.0887560666249,24.720563273458872,25.084266662597656,119036800
2015-10-20,24.99671063206574,25.63206844763822,24.879967268998524,25.542264938354492,195871200
2015-10-21,25.593903318484763,25.948626249248292,25.526550256187043,25.540021896362305,167180800
2015-10-22,25.66799587833426,25.9306697845459,25.616358293070345,25.9306697845459,166616400
2015-10-23,26.200075531916905,26.76808205066041,26.117008691554844,26.734405517578125,237467600
2015-10-26,26.509894189899995,26.52111855758527,25.80044837838931,25.881271362304688,265335200
2015-10-27,25.90821958132692,26.16415852516625,25.591662527554156,25.717388153076172,279537600
2015-10-28,26.251708091027325,26.78379241597238,26.056385606788414,26.777055740356445,342205600
2015-10-29,26.649090418043976,27.095862428854197,26.552551940309957,27.059940338134766,204909200
2015-10-30,27.163209673061345,27.21484724244894,26.81746731002505,26.828693389892578,197461200
2015-11-02,27.120553479414163,27.246277348226286,26.853388545329153,27.20586585998535,128813200
2015-11-03,27.118310988528656,27.72448166785264,27.09810438569282,27.517934799194336,182076000
2015-11-04,27.6436564543748,27.798567449813685,27.30465076667828,27.389963150024414,179544400
2015-11-05,27.473392408705557,27.662787229444895,27.096859658670287,27.26370620727539,158210800
2015-11-06,27.306543147398287,27.46437071550903,27.19606384972077,27.295269012451172,132169200
2015-11-09,27.272730059455387,27.464378365598847,27.067554163760516,27.184797286987305,135485600
2015-11-10,26.357313078397745,26.621111261781145,26.167918319938913,26.328001022338867,236511600
2015-11-11,26.237813979349777,26.474555269380772,25.97626925490674,26.17919158935547,180872000
2015-11-12,26.21302390149482,26.33928597889437,26.0754876871024,26.091270446777344,130102400
2015-11-13,25.974021066496764,26.05744519313716,25.31339700688268,25.329179763793945,183249600
2015-11-16,25.112737079501567,25.757578569410732,25.02705947713724,25.744050979614258,152426800
2015-11-17,25.91089175251961,25.940203817430206,25.550141770552145,25.63356590270996,110467600
2015-11-18,26.100284271190556,26.490344563549368,26.04166186672009,26.44525146484375,186698800
2015-11-19,26.524162176952128,26.999901710042927,26.325750157349685,26.78119659423828,173183200
2015-11-20,26.875898765075483,27.038236688009746,26.796984974813444,26.898447036743164,137148400
2015-11-23,26.89167552524938,26.99539273525126,26.456520470070323,26.54896354675293,129930000
2015-11-24,26.454271349511398,26.909717854981725,26.406923078164844,26.803747177124023,171212800
2015-11-25,26.878159817333252,26.882670160730317,26.58730459513431,26.612106323242188,85553200
2015-11-27,26.670722037112466,26.697778930112786,26.51514791269584,26.562496185302734,52185600
2015-11-30,26.60307709864564,26.923244268894898,26.548965040090113,26.6729736328125,156721200
2015-12-01,26.77443205742423,26.787959641055217,26.348295971136103,26.456520080566406,139409600
2015-12-02,26.456523909280463,26.630135951895063,26.17243429076986,26.217527389526367,133546400
2015-12-03,26.278406365114538,26.332518430543608,25.753063307673987,25.974021911621094,166278000
2015-12-04,25.994314909336165,26.887171726276318,25.953730430375632,26.837568283081055,231108000
2015-12-07,26.826293943140787,27.024705981494215,26.562493988729248,26.66846466064453,128336800
2015-12-08,26.497109672774585,26.7406165463424,26.348301063499722,26.657194137573242,137238000
2015-12-09,26.52415861013993,26.535432742090766,25.946958834230323,26.06871223449707,185445600
2015-12-10,26.163415792559743,26.366338180957943,26.043917530556215,26.192726135253906,116850800
2015-12-11,25.971768736620955,26.01686183825899,25.444170502459794,25.51857566833496,187544800
2015-12-14,25.293108820098706,25.40584330374682,24.754238125876054,25.360750198364258,257274800
2015-12-15,25.23899460555466,25.432898038572702,24.88049808350816,24.912063598632812,213292400
2015-12-16,25.042836222258064,25.250267243532736,24.53102246234467,25.10371208190918,224954000
2015-12-17,25.257031702415023,25.30889031919613,24.57160758972168,24.57160758972168,179091200
2015-12-18,24.555820936504073,24.693355395316292,23.85686590739426,23.906469345092773,385813200
2015-12-21,24.18830510498164,24.208598201981307,23.802753463901215,24.1995792388916,190362400
2015-12-22,24.21536368371368,24.287513673273768,24.001167165819563,24.177034378051758,131157600
2015-12-23,24.186052789368713,24.542294132606024,24.170270032146377,24.488182067871094,130629600
2015-12-24,24.57611751245153,24.57611751245153,24.339374407970492,24.357412338256836,54281600
2015-12-28,24.25819738800715,24.280745653474778,23.9402871431691,24.08458709716797,106816800
2015-12-29,24.116161604660853,24.673070253801196,24.093615050970072,24.51749610900879,123724800
2015-12-30,24.481418007244965,24.508473179220985,24.165761146056557,24.19732666015625,100855200
2015-12-31,24.1274331402526,24.131941762427935,23.63365558276081,23.73286247253418,163649200
2016-01-04,23.135368423920035,23.75766318946608,22.99783223080675,23.75315284729004,270597600
2016-01-05,23.843338950209862,23.865885498795894,23.090273562249713,23.157913208007812,223164000
2016-01-06,22.67315593698659,23.081255885975757,22.517583538933,22.704721450805664,273829600
2016-01-07,22.2492677323397,22.576196899473313,21.741962784600066,21.746471405029297,324377600
2016-01-08,22.21996385653677,22.346225907540124,21.816374263289404,21.861467361450195,283192000
2016-01-11,22.314659068500887,22.334950445409778,21.947143631587423,22.215452194213867,198957600
2016-01-12,22.670903704702315,22.702469220218045,22.28535028483298,22.53787612915039,196616800
2016-01-13,22.61904582365759,22.815204436611236,21.938130326602067,21.95842170715332,249758400
2016-01-14,22.086940069720914,22.65512283678372,21.586398681658064,22.438671112060547,252680400
2016-01-15,21.690105590107198,22.030564080908896,21.500712556405194,21.899791717529297,319335600
2016-01-19,22.18839767456103,22.242509734760187,21.53228227890464,21.793827056884766,212350800
2016-01-20,21.4420998747855,22.138799924660283,21.063311915676838,21.823143005371094,289337600
2016-01-21,21.884007303853764,22.068891702803576,21.406014414963998,21.7126522064209,208646000
2016-01-22,22.237997442652777,22.87607485555178,22.179376765991236,22.867055892944336,263202000
2016-01-25,22.889605485347495,22.891860656347266,22.36877279684545,22.420631408691406,207178000
2016-01-26,22.531112001008523,22.74530681313795,22.111739620884507,22.544639587402344,300308000
2016-01-27,21.654034057349705,21.787059886927032,21.045266975698283,21.063304901123047,533478800
2016-01-28,21.146736784680392,21.311328184120864,20.831079854550108,21.21437644958496,222715200
2016-01-29,21.372204420609453,21.9471492767334,21.272997520804886,21.9471492767334,257666000
2016-02-01,21.750990934463992,21.805103003429338,21.509739215095234,21.741971969604492,163774000
2016-02-02,21.51424869826253,21.654040078890674,21.257214210153034,21.302309036254883,149428800
2016-02-03,21.419547657269064,21.834409649360104,21.212116661223543,21.72393035888672,183857200
2016-02-04,21.73072950888564,22.063967550836807,21.578846044582523,21.898481369018555,185886800
2016-02-05,21.880344764091266,21.97102204959469,21.238806730872202,21.313613891601562,185672400
2016-02-08,21.111855576456612,21.694454781748387,21.091454097405915,21.53803825378418,216085600
2016-02-09,21.374824329473952,21.748867095584664,21.29321493579432,21.53350830078125,177324800
2016-02-10,21.74433548482184,21.84181329000121,21.33175536907968,21.37029266357422,169374400
2016-02-11,21.261480638674737,21.47230464218728,20.989448717950868,21.241077423095703,200298800
2016-02-12,21.352157525748236,21.422431615695398,21.084660426868574,21.30681800842285,161405600
2016-02-16,21.540308544485956,21.95515600260538,21.44736557080993,21.907550811767578,196231600
2016-02-17,21.914354136949324,22.26346064438002,21.796474848627966,22.243059158325195,179452800
2016-02-18,22.406272299451153,22.41760760939652,21.782868302016265,21.821407318115234,156084000
2016-02-19,21.762464157773717,21.934750816623165,21.717126382588457,21.77153205871582,141496800
2016-02-22,21.83273765113201,21.966487024586485,21.744327781189735,21.961952209472656,137123200
2016-02-23,21.853147485168304,21.875816379034177,21.433766895309585,21.465503692626953,127770400
2016-02-24,21.304554172668524,21.848614591431566,21.154936346840564,21.785140991210938,145022800
2016-02-25,21.773802048590266,21.93475341796875,21.59244746729102,21.93475341796875,110330800
2016-02-26,22.034496892385544,22.22038456002593,21.893948734855904,21.96875762939453,115964400
2016-02-29,21.957419651763054,22.267988772568476,21.909814469074675,21.918882369995117,140865200
2016-03-01,22.136515111056735,22.843794353031356,22.084375093578036,22.78938865661621,201628400
2016-03-02,22.78485250487163,22.87099499007076,22.587629503793217,22.839258193969727,132678400
2016-03-03,22.800716982102088,23.056878715018073,22.771245869700657,23.009273529052734,147822800
2016-03-04,23.206506176696664,23.519341127620194,22.979813732093096,23.35158920288086,184220400
2016-03-07,23.211032274580887,23.310777473616483,22.886862107240784,23.09315299987793,143315600
2016-03-08,22.846055943977557,23.06821521951815,22.75991346912839,22.902729034423828,126247600
2016-03-09,22.966206136705175,23.027414052296553,22.73044583679451,22.92313575744629,108806800
2016-03-10,22.98887855503972,23.17703194439298,22.703245628869972,22.934471130371094,134054400
2016-03-11,23.177033328662457,23.186101233315483,23.009281416396394,23.181568145751953,109632800
2016-03-14,23.10222254293723,23.328914935369426,23.0727514250246,23.240503311157227,100304400
2016-03-15,23.566939118417665,23.843504092887734,23.54200281878344,23.707489013671875,160270800
2016-03-16,23.71429452538987,24.099670952955726,23.7097597083921,24.02259635925293,153214000
2016-03-17,23.92058114834464,24.135939964811694,23.79363395852878,23.98405647277832,137682800
2016-03-18,24.10646755890895,24.142739170934313,23.8457726979607,24.01125717163086,176820800
2016-03-21,24.013524328147923,24.403435505706756,23.834437137081917,24.008991241455078,142010800
2016-03-22,23.85936984826427,24.32182245001595,23.850301946717135,24.192607879638672,129777600
2016-03-23,24.138206406139542,24.271954085834214,24.006724405082437,24.058862686157227,102814000
2016-03-24,23.909246336109632,24.086066121263983,23.77776433654975,23.9545841217041,104532000
2016-03-28,24.02939398427441,24.072466092977475,23.8163025785128,23.845773696899414,77645600
2016-03-29,23.777756958168748,24.43516502244482,23.775489550734918,24.410228729248047,124760400
2016-03-30,24.63012897251382,25.031373749204025,24.618793660995017,24.83641815185547,182404400
2016-03-31,24.87269103591645,24.91349573813298,24.68226851573072,24.707204818725586,103553600
2016-04-01,24.65959375818387,24.93615870417239,24.52811177902123,24.93389129638672,103496000
2016-04-04,25.031375842310005,25.43262238207788,24.997371634435904,25.190061569213867,149424800
2016-04-05,24.825082619241513,25.101647595122472,24.804679406015985,24.893089294433594,106314800
2016-04-06,24.988305030062563,25.15832433698267,24.754810395757254,25.153789520263672,105616400
2016-04-07,24.924827554557172,25.031373254435376,24.50998179586479,24.605192184448242,127207600
2016-04-08,24.689067885533632,24.884021740771797,24.52131427941791,24.632394790649414,94326800
2016-04-11,24.702672840869106,25.074448264636043,24.67093604100065,24.714006423950195,117630000
2016-04-12,24.78654284797231,25.04950682673289,24.63239369707538,25.035905838012695,108929200
2016-04-13,25.1175130393559,25.46661773592249,25.1175130393559,25.398611068725586,133029200
2016-04-14,25.30340480951306,25.477957186166464,25.237663809870032,25.412216186523438,101895600
