Price,0
2015-01-02,1.0
2015-01-05,1.0
2015-01-06,1.0
2015-01-07,1.0
2015-01-08,1.0
2015-01-09,1.0
2015-01-12,1.0
2015-01-13,1.0
2015-01-14,1.0
2015-01-15,1.0
2015-01-16,1.0
2015-01-20,1.0
2015-01-21,1.0
2015-01-22,1.0
2015-01-23,1.0
2015-01-26,1.0
2015-01-27,1.0
2015-01-28,1.0
2015-01-29,1.0
2015-01-30,1.0
2015-02-02,1.0
2015-02-03,1.0
2015-02-04,1.0
2015-02-05,1.0
2015-02-06,1.0
2015-02-09,1.0
2015-02-10,1.0
2015-02-11,1.0
2015-02-12,1.0
2015-02-13,1.0
2015-02-17,1.0
2015-02-18,1.0
2015-02-19,1.0
2015-02-20,1.0
2015-02-23,1.0
2015-02-24,1.0
2015-02-25,1.0
2015-02-26,1.0
2015-02-27,1.0
2015-03-02,1.0
2015-03-03,1.0
2015-03-04,1.0
2015-03-05,1.0
2015-03-06,1.0
2015-03-09,1.0
2015-03-10,1.0
2015-03-11,1.0
2015-03-12,1.0
2015-03-13,1.0
2015-03-16,1.0
2015-03-17,1.0167268277928627
2015-03-18,1.0281715247090422
2015-03-19,1.0204082360501745
2015-03-20,1.0076032095383562
2015-03-23,1.0180873631457261
2015-03-24,1.0139257861126219
2015-03-25,0.9874349549974657
2015-03-26,0.9943178770792624
2015-03-27,0.9863945778856251
2015-03-30,1.011364725941665
2015-03-31,0.995838491552637
2015-04-01,0.9943975051250694
2015-04-02,1.0029612579722351
2015-04-06,1.0192077112320812
2015-04-07,1.008483576115427
2015-04-08,1.005202091316428
2015-04-09,1.012885203243557
2015-04-10,1.0172070651543967
2015-04-13,1.0152061447337466
2015-04-14,1.0108045176056168
2015-04-15,1.0146459363976983
2015-04-16,1.0097640719080347
2015-04-17,0.9983995517235941
2015-04-20,1.021208768824214
2015-04-21,1.0156863135095393
2015-04-22,1.0156863135095393
2015-04-23,1.023978058219301
2015-04-24,1.0287951541604194
2015-04-27,1.047510506806606
2015-04-28,1.0310061281772536
2015-04-29,1.0158444674159806
2015-04-30,0.9882844742895468
2015-05-01,1.0182922324121209
2015-05-04,1.0163181847223943
2015-05-05,0.9934174043262414
2015-05-06,0.9871788857702786
2015-05-07,0.9932849665021483
2015-05-08,1.0119991686920193
2015-05-11,1.0016904710393502
2015-05-12,0.998122093917938
2015-05-13,0.9992323519363698
2015-05-14,1.0225456724325077
2015-05-15,1.021118632883887
2015-05-18,1.0323786902356367
2015-05-19,1.0314272628626553
2015-05-20,1.0313478137029797
2015-05-21,1.041894655812973
2015-05-22,1.0510135109397327
2015-05-26,1.0278586827195402
2015-05-27,1.0470486324328523
2015-05-28,1.044987150063142
2015-05-29,1.0330925822164017
2015-06-01,1.0351540645861121
2015-06-02,1.0305550139537458
2015-06-03,1.0318235612264206
2015-06-04,1.0257967266325234
2015-06-05,1.0201667994675
2015-06-08,1.013426614284045
2015-06-09,1.0104132984979477
2015-06-10,1.0219908141188951
2015-06-11,1.0196910519440587
2015-06-12,1.0084307238967056
2015-06-15,1.0064484876649682
2015-06-16,1.0118407440899737
2015-06-17,1.0094616681032635
2015-06-18,1.0094616681032635
2015-06-19,1.0094616681032635
2015-06-22,1.0094616681032635
2015-06-23,1.0094616681032635
2015-06-24,1.0094616681032635
2015-06-25,1.0094616681032635
2015-06-26,1.0094616681032635
2015-06-29,1.0094616681032635
2015-06-30,1.0094616681032635
2015-07-01,1.0094616681032635
2015-07-02,1.0094616681032635
2015-07-06,1.0094616681032635
2015-07-07,1.0094616681032635
2015-07-08,1.0094616681032635
2015-07-09,1.0094616681032635
2015-07-10,1.0094616681032635
2015-07-13,1.0094616681032635
2015-07-14,1.0094616681032635
2015-07-15,1.0094616681032635
2015-07-16,1.0094616681032635
2015-07-17,1.0094616681032635
2015-07-20,1.0094616681032635
2015-07-21,1.0094616681032635
2015-07-22,1.0094616681032635
2015-07-23,1.0094616681032635
2015-07-24,1.0094616681032635
2015-07-27,1.0094616681032635
2015-07-28,1.0094616681032635
2015-07-29,1.0094616681032635
2015-07-30,1.0094616681032635
2015-07-31,1.0094616681032635
2015-08-03,1.0094616681032635
2015-08-04,1.0094616681032635
2015-08-05,1.0094616681032635
2015-08-06,1.0094616681032635
2015-08-07,1.0094616681032635
2015-08-10,1.0094616681032635
2015-08-11,1.0094616681032635
2015-08-12,1.0094616681032635
2015-08-13,1.0094616681032635
2015-08-14,1.0094616681032635
2015-08-17,1.0094616681032635
2015-08-18,1.0094616681032635
2015-08-19,1.0094616681032635
2015-08-20,1.0094616681032635
2015-08-21,1.0094616681032635
2015-08-24,1.0094616681032635
2015-08-25,1.0094616681032635
2015-08-26,1.0094616681032635
2015-08-27,1.0094616681032635
2015-08-28,1.0094616681032635
2015-08-31,1.0094616681032635
2015-09-01,1.0094616681032635
2015-09-02,1.0094616681032635
2015-09-03,1.0094616681032635
2015-09-04,1.0094616681032635
2015-09-08,1.0094616681032635
2015-09-09,1.0094616681032635
2015-09-10,1.0094616681032635
2015-09-11,1.0094616681032635
2015-09-14,1.0094616681032635
2015-09-15,1.0094616681032635
2015-09-16,1.0094616681032635
2015-09-17,1.0094616681032635
2015-09-18,1.0094616681032635
2015-09-21,1.0094616681032635
2015-09-22,1.0094616681032635
2015-09-23,1.0094616681032635
2015-09-24,1.0094616681032635
2015-09-25,1.0094616681032635
2015-09-28,1.0094616681032635
2015-09-29,1.0094616681032635
2015-09-30,1.0094616681032635
2015-10-01,1.0094616681032635
2015-10-02,1.0094616681032635
2015-10-05,1.0094616681032635
